anon_id,orig_review_id,service,platform,rating,review_date,app_version,sentiment,themes,review_text,listing_url,accessed_at_kst
WS3-KA-000,13975121536,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),1,2026-04-19,26.3.1,부정(1-2성),C2;C13,[주식거래 NXT 예약매매 불가] NXT(프리마켓)은 변동성이 심하기 때문에 원하는 조건에 예약매매를 할 수 있다는 점이 이용자들에게 수익이나 손실을 주는 결정적인 요인인데 다른 증권사 앱은 프리마켓 예약매매가 가능한데 카카오페이는 그게 안된다는 점이 매우 치명적인 문제라고 본다. 처음 주식을 쉽게 접할 수 있어서 카카오페이로 시작한 점이 후회되고 다른 증권사로 옮기자니 가지고 있는 주식과 연금을 팔아서 자금 이동을 해야한다는 리스크가 있다 언제 개선해줄거에요?,https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-001,f5c5bcdf-debf-46e7-a5c3-076613fbadc9,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2021-09-18,1.19.1,부정(1-2성),C3,"증권페이 출금 방법을 찾을 수가 없어서 상담원과 채팅, 페이 출금 방법을 알려줌... 화가난다! 아~니! 출금이 왜 이렇게 복잡하고 어려운 거야 입출금은 메인 화면 아닌가? 얍삽하게, 입금은 쉽고 출금은 어렵게 만든 건가? 출금은 어떻게 하는거야? 답변을 보니 더 어이가 없네.. 한쿡말 몰라요?? 어디서 왔어요?",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-002,14171861036,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),3,2026-06-11,26.4.10,중립(3성),C14;C7,[보안] 보안이 더 강화되야합니다 . 불안해서 다른 증권사로 옮겨야하는지 고민입니다 초보자에게는 카카오증권이 정말 유리합니다 그래서 사용하고싶은데 보안을 더 강화시켜주세요 비밀번호도 4자리라 불안하고 매수시 비밀번호 입력도 없이 결제되는 부분도 불안합니다 예전에 아침에 매도 매수하려는데 갑자기 사이트가 안되서 손실이 났어요 ㅜ ㅜ,https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-003,cc78fd08-b667-4bd7-b750-02d13a94fce4,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2025-12-26,25.11.1,부정(1-2성),C9;C4,"전반적으로 증권 UI가 토스에 비해 불편합니다. 환전 버튼도 검색에서 찾아 들어가야 하고 환전 기능도 환전, 환전하기 두개 중 하나만 남겨주세요. 하나 폐지된건데 헷갈립니다. 또, 환전 후에 달러가 얼마 있는지 바로 알 수 있게 해주세요. 계좌 들어가서 찾아봐야하는게 매우 불편합니다. 미국 주식 주로 하는 고객 입장에선 별로에요. 수익도 얼마인지 첫화면에서 볼 수 있게 해주세요. 처음에 매도 후 수익 얼마났는지 찾는게 좀 번거롭네요. 바로 한 화면에서 알 수 있게 해주세요. 또 신규 기능 광고창 처음에 너무 크게 띄워서 필수기능이 묻히고 닫기버튼 세번 눌러야 광고 다 꺼져서 진짜 귀찮았습니다. 추가로 삼성 페이에서 바로 결제 꺼내서 사용할 수 있는 기능은 없을까요? 앱 켜서 결제 창 띄우기까지 굉장히 불편합니다. 간편 결제도 고객이 일일히 설정해서 쓰는 경우는 잘 없어요.",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-004,feb044d4-96c3-44d6-933d-0337bfee9af3,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2023-12-03,2.24.5,부정(1-2성),C2;C7,카카오증권은 이상한앱입니다. 작은회사도 아닌데 중요한순간에 렉걸리고 특히 미국장 시장가매수 누르면 잠깐멈췄다가 가격올라가고 오른 가격에 매수됩니다. 매도의경우는 완전 싸게 팔립니다. 호가창에 카카오증권 사용자들의 주문수량은 적용되지 않습니다. 즉 내가 매수를 눌러도 해당매수잔량은 변하지 않고 매도 잔량도 마찬가지 입니다. 카카오증권 미국장을 하다보면 타증권사 모의프로그램으로 매매하는것과 비슷합니다. 아무리사도 가격을 올릴수 없으며 아무리팔아도 가격이 안내려갑니다. 일부 적용될때도 있긴 합니다. 즉 미국장의 다른사람들이 올리고 내리는것에 맞춰서 보여줄뿐이고 카카오증권 유저들은 미국장 시세에 영향을 주기 미미합니다. 짧은기간에 2천만원 잃었지만 계속하면 더잃을겁니다. 증권 오래해보신분들은 왜 모의투자프로그램이랑 비슷 한지 느끼실겁니다. 한국장은 아닌데 미국장은 시작하는순간 그계좌의돈은 전부 카카오에게 바치는돈입니다. 서버 컨트롤도 안되면서 증권앱은 왜운영하는지? 1초를 다투는 증권계에서,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-005,fbe8615a-ab66-453d-bf57-d1d598cf1d2f,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-04-21,26.3.1,부정(1-2성),C8;C7,아니.... 카카오증권 소수점구매 10분단위로 바꾼거 생각이 있으신거 맞아요??? 내가 구매한 시점 가격을 원해서 실시간으로 소수점구매를 하는건데 내가 원하지도 않는 가격에 10분뒤에 사지면 그 손해는 누가감당할건데요??? 소수점 구매하고 n주 사려고 구매수수료까지 계산해서 구매한건데 10분뒤에 오른가격에 구매되서 n-0.001됐잖아요 진짜 좋은말할때 복구시켜주세요 아니면 이게 어느부분에서 더 편리하고 안전한지 어느시점에 체결되는 금액인지 명시를 뚜렷하게 하던가요 증권홈에 다른거 광고는 그렇게 잘하면서 이런 공지를 대문짝만하게 해놨어야죠 그랬더라면 소수점 구매 시도도 안했을거아니에요 이미 발주되었다고 취소도 안되고 뭐 어쩌란건지,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-006,d03fb102-f2cc-4042-9cf6-04d184b32325,카카오페이증권(카카오페이 앱 내),구글플레이(KR),2,2022-05-09,미상,부정(1-2성),C2,카카오페이 증권에서 지정가 매도 주문을 접수하면 지정가와 상관없이 즉시 매도 체결이 되어 버리는 경우가 벌써 3번째네요. 팔고 싶지 않는데 팔아버려 손해도 보고 있구요. 시급히 오류 확인 및 수정 해주세요.,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-007,90b7a6a8-1e39-4d86-8f16-8dd096b8b455,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2022-01-15,미상,중립(3성),C14;C6,카카오 페이 로그인 했는데 이후 인증 번호와 주민 등록 번호와 계좌 번호를 넣으라고 하더라고요 증권과 계좌번호와 연결이 되어 있나요?연결된 계좌에서 나도 모르게 자동 이체 되는건 아닌지 불안 하네요 그냥 돈 받고 다른 통장으로 이체하려고 하는데 이 페이를 사용하는게 맞나요?증권만 관련 있는게 아닌가요?주소도 모두 넣으라고 하는데 저는 증권하지 않아요 이 페이는 증권과 관련 있는지 처음 사용할때 로그인 할때시 카카오 계정으로 로그인하고 그다음 계좌번호와 주민번호와 계좌 비번을 기입했는데 안내 창에서 증권 자동이체가 날짜에 될것이라고 뜨던데요?이 페이 불안한데요,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-008,0761bb20-98a0-4858-8783-631ed0a80cf8,카카오페이증권(카카오페이 앱 내),구글플레이(KR),2,2025-12-24,25.11.1,부정(1-2성),C10;C5,"일단 증권에 수수료,세금 포함 되있는것인지 알아보기쉽게 확인되었으면 좋겠습니다. 그리고 금손들이 사고있다는주식,주주들속마음. 이거 너무 노골적으로 어떤 주식이든 주식매수하라는 느낌이 강하게 들었습니다. 수수료도 싸지는않은데,주린이들어떻게되던지말던지 수수료위해 자꾸 부추기는 것 같습니다.",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-009,13654859663,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),1,2026-01-20,26.1.0,부정(1-2성),C1,[허가되지 않은 접근] 주식 클릭도 안되고 매수매도 해야되는데 평소엔 잘되다가 갑자기 꼭 필요한 순간에 ㅈㄹ 났는지 모르겠네요 진짜 한번도 이런적 없다가 왜 이러냐 왜 아오 스발바르 아니 1대1 문의하기에서는 허가되지 않은 접근이면 뭐 검사맡고 문의하기 해야됩니까? 개짜치네 진짜,https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-010,8deb70f7-2bb1-41f0-b42b-47838355a073,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-06-22,2.10.1,부정(1-2성),C4,미국주식etf 주문할 때 괴리율을 확인할 수 있나요? 개별주식 레버리지 파생상품 거래할 때 추종주식에 비해 수익이 적거나 손실이 커서 괴리율에 의한 것인지 의문이 듭니다 근데 카카오페이에서 괴리율을 확인할 수 없어,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-011,e8b13dc7-abe9-4f28-92e5-611544598932,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-03-20,26.2.11,부정(1-2성),C9;C1,"아...증권 ui대체 왜 이렇게 바꾼거죠? 버튼들을 상단으로 올려놔서 빠르게 대처하기도 힘들어졌어요. 더 웃긴건 예시로 아무 주식 들어가서 정보,차트, 호가, 보유 중 아무 버튼을 눌러 화면이 바뀌면, 버튼들의 위치가 한단계 더 위로 움직이면서 배치되는게 빠른 화면전환이 필요한 상황에서는 진짜 최악입니다. 버튼들이 도망가는 것 마냥.. 그리고 체결강도도 안보이게 돼서 흐름을 볼 수도 없게 되고... 유용하게 보던 정보인데말이죠. ux기획이 엉망인것 같아요. 기획한 분이 주식을 안해본 분이신가.. 제발 이전의 ui로 롤백 해줬음 하네요. 증권앱을 바꿔야하나.. 안그래도 자주 앱 먹통 되던걸로 제때 못팔아서 손해보고 그런거 대처도 제대로 안해주는거 열받는데",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-012,1ad96ad8-00be-4eef-b5eb-0afcec65ab56,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2023-06-23,2.21.0,부정(1-2성),C9;C2,다른건몰라도 주식매매창을 갑자기 바꿔버리면 어떻케합니까! 이전버전으로 쓸수있도록 방법가르쳐주세요!안그러면 손해배상청구할겁니다! 구매정정의 호가창이 짧고 정정때마다써넣어야되면 촌각을다투는 매매를 어떻케합니까 이전 버전쓸수있게 제발 방법가르쳐주세요,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-013,5c432a92-4479-4815-92bb-3ff635ebf26b,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2022-09-08,2.13.2,부정(1-2성),C2;C9,"이번 업데이트 최악인 듯!!! 호가창 보면서 사거나 팔걸 결정 선택 수 있어야는데, 이건 반대로 바꿔 버렸으니.. 매수하려다 역으로 매도하고 매도하려다 역으로 매수하는 사고가 속출 할 듯 ㅎㅎ.. 거기에다 호가창내 숫자들은 흐려서 제대로 보이지도 않고.. 게다가 다른 증권사 앱 처럼 매매동향 보여주는 기능 등은 언제 추가될런지 😭 이대로면 증권사 바꿔얄 듯 ㅎㅎ 추가) 금일 매매 해보니 호가창의 잔량이 실제 잔량이 아닙니다. 이 앱으로 주식 매매는 중단해야것네요 😭",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-014,2e152f28-7242-4522-b3f9-7a4a4f876821,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2022-03-05,2.6.2,부정(1-2성),C2;C8,진짜 엉망이네요 구매창 판매창 이용시 현재가 거래가가 아닌 매수시 현재가+3% 매도시-3%로 거래설정 되어있는거 도대체 언제 수정합니까 그리고 국내주식 호가창은 제대로 나오는데 해외주식 호가창 한줄만 보이는데 이것도 수정할 생각도 없으신거 같고 개판임..,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-016,14093165891,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),1,2026-05-22,26.4.0,부정(1-2성),C1;C2,"[대체 이걸로 어떻게 주식하라는거지…] 주식앱인데 화면 넘어갈때마다 로딩은 기본, 차트는 변하는데 가격은 바로 반영도 안돼고, 팔려고하면 보유하고 있는 주식이 없다고 뜨는것도 한두번도 아님. 매분매초 가격이 변하는게 주식인데 보유주식없다고 떠서 화면 새로고침도 진짜 몇번씩함. 차트에서 매수매도 누를때도 로딩걸려서 원하는 가격 놓치는 것도 매번 일어나는일. 그렇다고 업데이트를 안한것도 아니고 전엔 아이폰이 오래되서 그렁가 했더니 지금은 아이폰17프로인데도 똑같음. 주식에서 로딩걸리고 보유주식없다고 뜨는 앱은 이게 유일. 그렇다고 수수료라도 싼가? 최악이야 진짜",https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-018,240b084a-329e-4321-9e02-80b43480919b,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2024-01-09,2.25.0,부정(1-2성),C2;C7,정말 이걸로 주식하지마세요. 시장가하면 상향도 겁나 싸게 팔고 살땐 겁나 비싸게 사고 개판임 25퍼 수익중이던거 시장가로 파니가 6프로 수익이고 맨날 멈추고 전용 앱을 만들든지 개판 암걸림. 앱 잘못써서 손해 엄청 봄.,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-019,14284977477,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),2,2026-07-09,26.5.10,부정(1-2성),C4,"[증권에서 투자 동향 어디갔나요?] 외인, 기관 사고파는 내역 왜 사라졌죠?  사고 팔기도 쉽고 한눈에 필요한 정보가 잘 담긴 UI 때문에 쓰는건데 이런 정보들 없애면 굳이 이 어플 쓰고 싶지 않은데요~  또 일반 증권계좌에서는 토론방이 보이는데 isa 랑 ria 계좌에서는 왜 안보이나요??????????",https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-020,13807661640,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),1,2026-03-02,26.1.20,부정(1-2성),C1,[증권] 야이씨 ㅂ 3월3일 또적으러옴 장난하나ㅡㅡ오늘 중요한 날인거 모름? 와 진심 갈아탄다 아니 저번주에 그렇게 오류나고 난리났음  처신을 해야할꺼 아니냐고   다른건 모르겠는데 증권 렉 ㅡㅡ 아 이제 안씀 다시 토스아니면 kb로 갈아타야겠음 렉 장난아니고 빨리 사고 팔아야 하는데 오늘도 연휴 끝나고  첫장 이라 사람이 많이 몰릴꺼 알면 알아서 처신을 해야지  증권어플 따로 만들던가  렉 걸리다 결국 안됨,https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-022,13246313634,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),1,2025-10-09,25.8.11,부정(1-2성),C1;C11,[카톡 주식거래 오류] 이틀연속 주식거래 안되서 손해 본거 보상도 안해줄거면 한눈에 보기 쉽게 카톡 마냥 공지사항으로 죄송합니다 뭐뭐뭐 때문에 오류가 났습니다 라고 안내를 하던가 이런 사태를 대비해 서버창을 늘리던가 해야지 공지사항도 내가 커뮤니티 댓글 보고 상황체크해야함?? 카톡도 이상한걸로 업뎃해서 개인프라이버시 다 공개로 바꿔놓고 카카오 페이도 오류 생기고 왜이러나요 요즘 카카오는,https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-024,67bda73f-1fe7-401f-831d-9f3973df487a,카카오페이증권(카카오페이 앱 내),구글플레이(KR),2,2026-03-27,26.2.20,부정(1-2성),C1;C11,"안녕하세요. 카카오페이증권을 이용 중인 사용자입니다. 최근 발생한 서비스 오류들에 대해 강력히 항의하고자 글을 남깁니다. ​주식 거래는 초 단위로 자산 가치가 변동하는 매우 민감한 영역입니다. 그럼에도 불구하고 최근 매도 취소를 요청했으나 즉시 처리되지 않아 적기에 대응하지 못했으며, 특정일에는 아예 접속조차 불가능한 상황이 발생했습니다. ​이러한 잦은 시스템 불안정은 투자자에게 심각한 금전적 손실과 심리적 불안을 초래합니다. 단순한 사과를 넘어, 해당 오류들의 구체적인 발생 원인과 향후 재발 방지를 위한 확실한 대책을 답변해 주시기 바랍니다. 또한, 시스템 오류로 제때 거래하지 못해 발생한 피해에 대한 보상 기준이 마련되어 있는지도 명확히 밝혀주십시오.",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-025,54f83fb0-e8f7-48e7-a59a-4bd07c1ca4c4,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2026-03-16,26.2.10,중립(3성),C4;C13,증권 호가주문에 내 수익률 퍼센트나오면 좋겠네요 폰으로밖에 못하니까 일반주문들어가서 퍼센트보고팔려고하면 주문 늦어져서 3틱4틱밀릴때가있어서요,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-026,c5f14fb3-8019-4f87-a080-c320d6da0a0e,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-02-19,26.1.10,부정(1-2성),C1;C7,주식장이 열렸는데 매도버튼을 없에버려서 팔지를 못하게 하네 ㅋㅋㅋ 실시간으로 가격은 떨어지고 있는데 보고만 있어야 하다니 팔지 못해서 발생한 내 손해는 누가 책인져주나??,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-028,1035b8eb-9eb0-4790-a620-201311017645,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2025-10-08,25.8.11,부정(1-2성),C2;C7,페이결제 알림도 안 오고 송금 알림도 안 오고 주식거래 알림은 왔다가 안 왔다가 지맘대로에 주식시장가 판매했더니 판매도 안 돼 취소도 안 돼 몇분뒤에 취소됐다고 알림 뜨더니 또 몇분뒤에 취소됐던게 시장가로 판매돼서 손해나질않나 이 내용들 카톡으로 알림도 안 오고 대체 뭐하자는거죠? 어떻게 오늘 하루종일 멀쩡한게 하나도 없어요? 어제도 주식 본장 시작하고 오류나더니 오늘은 증권뿐만이 아니라 다같이 오류나기로 한건가요?,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-030,f7f33789-c54c-4424-9dc3-5afce0066e49,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2022-11-06,2.14.4,부정(1-2성),C4;C2,"주식 앱은 신뢰가 의심되고, 고객대응도 무책임이다. . 나의경우 매수 순간 -3000%가 되기도 하고, -5% 였던 종목이 갑자기 +30% 가 되었다. 수익률이 순간 +가 되니 손해임에도 불구하고 매도하게되고. 반대로 수익이 났음에도도 불구하고 수익율이 -가 되니 매도도 못하고~~ 고객센터에 물어보니 앱의 오류로 인한 매도, 매수도 사용자 책임이라는 말만한다. 헐~~^^ . 사용자 분들은 거래할때마다 평단가, 수익률 일일이 계산하면서 거래하셔야할듯~~ ㅠㅠ",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-031,d92c7fb3-c55f-4be5-9102-f239d9a4a780,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2022-03-29,2.6.2,중립(3성),C2;C13,"이런 저런 정보를 보는 차원에서는 좋습니다만, 거래용으로는 좀... 특히 몇 초 차이로 거래 안되거나 주문 정정등이 안되서 손해를 많이 봤는데... 진짜 생체 인식은 에러임. 빠른 매매를 위해 전용단말기 선정 등으로 주문속도를 높이는 것이 필요할 것 같습니다. 커스터마이징이 되어서 예약매매, 미체결매매정정 등에 대한 직관적 세팅이 가능하면 좋겠습니다. HTS만큼은 아니지만 카카오의 강점인 직관성을 이용하면 기존 엑셀+차트만 보는 매매패턴에서 진일보 할 수 있을 듯.",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-033,13811062250,카카오페이증권(카카오페이 앱 내),애플앱스토어(KR),1,2026-03-03,26.1.20,부정(1-2성),C8;C6,"[미장국장 다하면 쓰면 안됨] 국장에서 들고 있던 달러까지 팔아서 매수하게 돼 있습니다. 미장은 $, 원+$ 선택을 할 수 있는데 국장은 무조건 원+$에 미수쓰면 몇 주 살 수 있다고 알려주네요. 개발한 사람들은 카페로 미장국장 다 하진 않나봅니다",https://apps.apple.com/kr/app/id1464496236,2026-07-16
WS3-KA-035,58a01aaf-757e-4985-bd1b-6ff41a8d9148,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-05-12,26.3.11,부정(1-2성),C9;C6,복잡해죽겠네 사고팔기좀 쉽게 개선좀 해요 메뉴 찾다가 시간 다 보내네 두번다시 투자하는데 안씀,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-036,dca23207-fcf7-44bc-8c18-39a4bf51dbba,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-05-11,미상,부정(1-2성),C14,"처음 개설하자마자 이체하면서 자동정지. 피싱때문이라던데...상담원연결후 본인확인위해 영상확인,신분증확인...그래서 그냥 삭제해달라고 함.개설계좌 해지, 페이탈퇴. 나도 주식한번 해볼라고 했는데, 하지말라는 신의 계시인듯. 그냥 은행이자로 안전하게 적게먹고 살래요.ㅎㅎㅎ",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-037,c520b36c-fd68-4733-a383-68405134f615,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2026-04-29,26.3.1,중립(3성),C4,앱이 점점 무거워지는 듯해요. 간단 메뉴가 아니라 복잡메뉴인듯 하네요. 개별 주식 정보란(차트) 오른쪽 상단에 있던 숫자 거래량도 사라지고 아쉽네요. 거래할 때 참고하기 좋았는데~,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-039,442ce14e-cb06-4c68-a42e-791f31aeea71,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2026-03-09,26.2.2,부정(1-2성),C14,"토스로 갈아탄다. 해킹 피해 면책용으로 정기 인증 구조는 만들어 놓고 정작 서비스 설계의 기본인 인증 만료 관리 프로세스는 통째로 빠져 있다. 재인증 시기 도래 알림, 만료 전 사전 재인증 유도, 인증 만료로 인한 앱 연속 사용 차단 방지, 앱 내 대체 인증 채널 설계까지 전 과정이 비어 있다. 단순 계좌 조회 앱도 아니고 증권 거래까지 붙어 있는 금융 플랫폼이 인증 만료 한 번으로 서비스가 막히는 구조라니 설계 수준이 처참하다. 금융 서비스에서 인증은 재사용 빈도가 가장 높은 핵심 프로세스인데, 실물 신분증 촬영 말고는 대체 수단 하나 안 만들어 둔 것도 이해안된다. 카카오 계열사 개발자 들어가기 어렵다느니 하는 얘기 많이 들었는데 이 정도 결과물이면 개발 문제가 아니라 인사 관리부터 다시 봐야 하는 수준이다. 이런 기본적인 사용자 플로우도 설계 못 하는 조직이면 채용 기준이 뭔지 궁금해질 정도다.",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-044,08c1f317-ceff-4753-8c6d-15dd2308e213,카카오페이증권(카카오페이 앱 내),구글플레이(KR),2,2023-04-25,2.19.6,부정(1-2성),C3;C6,페이증권 해외주식 소수점거래 사는건 되고 파는건 안되네요 소수점매도는 지정가 매매가 안되네요 -3% 에 던지라네요 사는거는 되고 파는거는 거래가능시간이 아니라네요 좋아요 좋아 굿바이 페이증권~~~안녕,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-045,0693757a-b342-4c34-bb68-da9810dbd5d6,카카오페이증권(카카오페이 앱 내),구글플레이(KR),1,2023-02-24,2.17.6,부정(1-2성),C5;C7,카카오 미국 주식 수수료 0.05프로 라서 싼거라 생각 하고 토스에서 넘어왔다가 환전 수수료 내고 충격먹음 환전 수수료가 1프로임 ㅋㅋㅋㅋ 완전 사기꾼들이네 토스는 환전 수수료 95% 할인해서 0.0095임 아무생각 없이 옮겼다가 환전 수수료로 한방에 80만원 날림 미국주식은 토스하세요,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-046,1dfd8d41-09a1-4e5a-8efc-58fca948e10e,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2023-01-16,2.17.1,중립(3성),C4,카카오페이증권 이번에 UI 많이 바뀌었는데 차트는 조금 더 신경을 쓰셔서 개선이 된 건 맞는데.. 전문가 의견란 이전처럼 다시 복구해 주실 수 없으실까요? 각 증권사 애널리스트의 매도/매수 의견이 매우 유용한데 한국주식은 의견란이 아예 사라졌네요 그리고 전문가 의견에서도 점수에 따라 라이언 캐릭터가 춤추고 고민하고 중립유지하고 이런게 직관적인 건데 또 카카오만의 고유한 정체성을 드러내는 건데 캐릭터표시도 아예 없애고 점수만 표시한 건 퇴보라고 생각합니다. 심미적으로 되려 마이너스입니다. 그냥 보기불편한 가로바만 점수로 길쭉하게 나타나고.. 장점을 스스로 걷어찬 느낌이 드네요. 관련 팀에 건의가 있다고 전달해주시면 감사하겠습니다.,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-048,4a741b76-0bf0-448a-a6a7-afb73ee5d684,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2022-10-03,2.14.2,중립(3성),C6;C4,미국주식 내 평단을 내가 샀던 환율기준으로 원화로 볼 수 있었으면 좋겠어요 달러만 나와있으니까 모르겠어요,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-052,5c1928ef-02fd-4f1a-8d40-53e132b55a9a,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2026-06-09,26.4.10,중립(3성),C4;C6,토스처럼 애프터마켓종가로 내 주식 수익을 보여줘야지 정규장종가로 수익을 계산하니 많이 헷갈림.분명히 애프터마켓에서 상승해서 플러스 수익인데 마이너스로 보여주니 그냥 앱을 사용하기가 싫음,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-054,541e3174-ed73-467c-bacc-272d70087a3a,카카오페이증권(카카오페이 앱 내),구글플레이(KR),2,2026-03-24,26.2.20,부정(1-2성),C4,도대체 주식 주문창에 체결강도랑 호가 비율 왜없엔거임? 갈아타야하나 제정신아닌듯,https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
WS3-KA-055,d6a43459-490f-4d6d-b388-315c3d4fbce9,카카오페이증권(카카오페이 앱 내),구글플레이(KR),3,2026-03-16,26.2.10,중립(3성),C2;C13,"카카오페이 ISA 는 원하는 가격에 매도 매수 기능이 왜 없나요? 타 증권사들은 ISA 에도 당근 스탑로스 있죠 커뮤댓글 달리는 데 , 카카오페이 증권에는 있는데. 카카오페이 ISA 에는 왜 없죠? 고객센터도 카카오페이 증권만 된다고 확인. 빨리 만들어 주십쇼",https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko,2026-07-16
